PWS ID,lat,lng,FIPS
FL3590823,28.6092911000,-81.3014284000,12095
MO4010402,37.5972724000,-90.6273444000,29093
KY0790173,36.7647773000,-88.2953134000,21157
OK1021668,36.2000936000,-95.1677401000,40097
TX1010100,30.3081307000,-97.6819430000,48453
TX1080003,26.2939604000,-97.9605574000,48215
LA1079016,31.3224044000,-92.4343035000,22079
CA0510016,38.1960298000,-120.6804872000,06009
GA0490000,30.8305102000,-82.0098375000,13049
VA5031050,37.1118094000,-79.2855790000,51031
WI6030142,45.3944027000,-92.1424066000,55005
VT0005198,44.6174931000,-72.2869202000,50019
AR0000587,35.4231381000,-91.4559649000,05145
IA2220002,42.6444313000,-91.4012515000,19055
MI0001870,42.9461395000,-83.1238265000,26087
PA7360078,40.1634279000,-76.3949614000,42071
MS0810007,34.0556679000,-89.9164781000,28161
WI2680198,42.8794563000,-88.4742650000,55133
IL0890950,42.0980812000,-88.2828581000,17089
NM3525533,35.1714365000,-107.8968943000,35006
NY0301683,42.3289625000,-75.9677001000,36007
NC0181020,35.4663410000,-82.1931149000,37161
LA1003006,30.8167525000,-92.6585570000,22003
VA2165300,38.6390069000,-78.7739112000,51165
AR0000082,33.5253900000,-91.4359537000,05017
TN0000457,35.9339638000,-84.5524358000,47145
OH2300212,39.4739514000,-82.9107333000,39141
MO4010626,36.6136690000,-89.8164743000,29143
WA5395904,48.9178883000,-122.7446219000,53073
MS0060006,33.7440023000,-90.7248187000,28011
LA1023005,29.7641858000,-93.7004658000,22023
MO6010759,37.9680999000,-91.3548680000,29055
AL0000085,31.9693453000,-85.1686743000,01005
SC4050015,33.9047862000,-81.0423429000,45063
WI2650056,42.8336205000,-88.7323272000,55127
MS0220062,33.7690049000,-89.8084192000,28043
NY3503561,41.2564266000,-74.3597872000,36071
WV3305009,38.3989711000,-82.5782139000,54099
GA2330001,34.0112715000,-85.2565823000,13233
FL4500565,26.4936835000,-80.0550417000,12099
OK1011401,34.3920263000,-99.0184093000,40141
WV3304603,39.2650900000,-80.1496230000,54091
WI1220102,42.5327799000,-90.4345722000,55043
WV3300609,38.4345321000,-82.1323637000,54011
NJ0320001,39.8630611000,-74.8156199000,34005
IA3423069,43.1427466000,-93.0043668000,19067
KS2010704,38.1778053000,-94.7113471000,20107
KY0350134,38.4222995000,-83.7338076000,21069
NY3304334,43.0347064000,-76.1261969000,36067
OK3005103,35.7975986000,-95.2505173000,40101
NC0442015,36.1296002000,-77.4202475000,37083
MA4055000,41.6736084000,-69.9669446000,25001
SD4600246,43.3869397000,-98.8445303000,46023
KY0960051,38.7864569000,-84.3696594000,21191
MO3024169,38.9061451000,-92.5232415000,29053
NH1191010,43.2220234000,-71.7139655000,33013
CA4110009,37.3456227000,-121.8847222000,06085
WI8020373,46.5924428000,-90.8837982000,55003
CA2210515,37.8651011000,-119.5383294000,06109
OK2006012,35.9739448000,-97.0336417000,40119
WI6320309,43.8041647000,-91.1544963000,55063
SC4410001,34.7154122000,-81.6237110000,45087
TX0140027,30.9829193000,-97.3456637000,48027
AZ0412006,31.5395378000,-110.7561963000,04023
TX0840011,29.5068965000,-94.9924270000,48167
PA6240007,41.4906172000,-78.6750260000,42047
FL1570671,30.5993603000,-87.1610807000,12113
FL2540905,28.7150611000,-81.4169093000,12117
IL0311530,41.8050314000,-87.8692254000,17031
IA8503528,42.0288663000,-93.6480307000,19169
VA3149100,37.2220383000,-77.2856305000,51149
KY1070144,36.7222630000,-86.5772177000,21213
NY5305670,42.0695189000,-76.1546504000,36107
ME0090280,43.5417803000,-70.4450350000,23031
WI8550127,45.4569087000,-91.2732106000,55107
IL0190450,40.1953106000,-88.4042234000,17019
CA5602108,34.2328937000,-119.1797650000,06111
MI0003780,43.0514161000,-83.3188341000,26087
GA2470000,33.7177663000,-83.9955879000,13247
KY0340965,38.0657176000,-84.3647199000,21067
NY1302794,41.7003713000,-73.9209701000,36027
CO0121025,39.0317375000,-104.9622498000,08041
MS0580002,34.2478831000,-88.9986730000,28115
IL0970250,42.3444664000,-88.0417460000,17097
SC3210002,33.9227739000,-81.4498717000,45063
VT0005275,44.1511723000,-72.6564986000,50023
OK1021507,36.3172257000,-95.6102660000,40131
IL0190850,40.0250332000,-88.0733729000,17019
PA4310015,40.3936875000,-77.9411113000,42061
NY2902827,40.7062128000,-73.6187397000,36059
CA3310012,33.6693998000,-117.3326689000,06065
KS2011507,38.3483493000,-97.0172450000,20115
OH2903012,39.8064486000,-83.8868740000,39057
OK1021756,30.4332061000,-97.6005786000,48453
PA6170025,40.7745065000,-78.5533570000,42033
MO1010510,39.8891658000,-94.3618967000,29063
VT0005163,44.4654332000,-72.6874023000,50015
NE3109704,40.3667541000,-96.1957864000,31097
WA5371550,47.6696057000,-117.8777335000,53043
NE3106506,40.3062583000,-99.8977954000,31065
CA4010012,35.6368759000,-120.6545022000,06079
OR4100157,45.2622050000,-122.6921558000,41005
MD0120003,39.5359406000,-76.3482931000,24025
CA4410010,36.9741171000,-122.0307963000,06087
AR0000036,36.2453458000,-92.2651559000,05005
MS0370010,31.4173935000,-89.5422909000,28073
WA5399150,46.6201841000,-120.5451677000,53077
PA1460022,40.1989921000,-75.4762927000,42091
FL6510461,28.7150611000,-81.4169093000,12117
MO1010237,39.5049976000,-94.6332896000,29165
MI0003760,42.7327000000,-84.5557199000,26065
MS0500001,32.7715227000,-89.1167275000,28099
KS2004307,39.7888604000,-95.0924081000,20043
OH7806112,41.2476902000,-80.6715317000,39155
TX0310004,26.0717438000,-97.4763733000,48061
GA1350005,33.9508571000,-83.9850080000,13135
TX1870040,30.7110290000,-94.9329898000,48373
NJ0408001,39.9546859000,-75.0903154000,34007
CA4310013,37.4274745000,-122.1697190000,06085
SC3210010,33.9799999000,-81.2400000000,45063
WA5365745,47.3292640000,-122.5801293000,53053
MD0040018,38.5403996000,-76.5844017000,24009
PA1090091,40.4112127000,-75.3812953000,42017
CA1510703,35.6507888000,-117.6617300000,06029
WA5397100,46.6864887000,-123.7329386000,53049
OH7000912,40.7632194000,-82.4644445000,39139
IN5245029,41.2914243000,-87.4205903000,18089
AR0000282,34.2284312000,-92.0031955000,05069
IN5245043,41.4435550000,-87.4703029000,18089
MO5010227,37.0815252000,-94.4091473000,29097
MN1120001,44.9555652000,-95.3671542000,27023
TX0790014,29.4974636000,-95.9180099000,48157
AR0000484,34.5645371000,-92.5868280000,05125
MO3024438,38.3926951000,-92.0959429000,29151
MD0200006,38.7853930000,-76.2233202000,24041
MS0260012,33.1131833000,-90.0531408000,28051
IL1210400,38.7553259000,-89.0953417000,17121
LA1073003,32.4993163000,-92.1256952000,22073
NH1071010,43.7019583000,-72.2889045000,33009
OK2000704,34.0173184000,-96.1427628000,40013
MI0003280,41.8550479000,-84.3538359000,26091
AZ0413042,34.5636358000,-111.8543178000,04025
WA5399000,45.6405989000,-122.6234603000,53011
MS0460007,31.2524566000,-89.8354283000,28091
AL0000219,32.9598451000,-86.7466522000,01021
TX0210016,30.5356261000,-96.3013097000,48041
MS0050003,34.8328720000,-89.1759026000,28009
WA5373401,47.3770730000,-120.1439523000,53017
GA0450001,33.5800000000,-85.0800000000,13045
OR4100579,43.8768289000,-116.9948804000,41045
TX1070124,30.4332061000,-97.6005786000,48453
GA1750004,32.5482220000,-82.8718084000,13175
AR0000143,35.4883333000,-94.1347441000,05033
NE3104708,40.7808398000,-99.7415045000,31047
MA2290014,42.1421373000,-71.7385225000,25027
IL1974151,38.5375177000,-90.0653341000,17163
MO4010504,36.5250577000,-89.6181018000,29143
CA0410008,39.5137752000,-121.5563590000,06007
TX0850001,33.1909283000,-101.3781941000,48169
AL0000023,30.8829628000,-87.7730474000,01003
NE3110713,42.5969469000,-98.0336814000,31107
FL1200334,30.6238069000,-84.4146290000,12039
MI0005770,45.4214024000,-83.8183303000,26141
ID4010066,43.6221108000,-116.2381744000,16001
NY6101266,42.5234043000,-76.9766310000,36123
TX0410002,31.8923657000,-100.4848211000,48081
MA1227002,42.2149803000,-72.3440624000,25013
OH8701611,41.1828302000,-83.6782668000,39173
AR0000008,34.2928774000,-91.3378987000,05001
MO5010606,37.1883908000,-94.4702269000,29097
IL0977350,42.2868698000,-87.9432837000,17097
ID3380008,43.9698864000,-116.8190400000,16075
WV3302515,39.4625850000,-80.2181377000,54049
NJ1921001,41.2098177000,-74.6076614000,34037
NE3114103,41.6919530000,-97.4831018000,31141
AZ0410004,31.8368450000,-111.0698858000,04019
CA2300743,39.4457230000,-123.8052935000,06045
MS0620007,32.3537557000,-89.6545171000,28123
NJ1708001,39.6199688000,-75.5043761000,34033
WV3301814,38.9162196000,-81.6254283000,54035
OH3901411,41.2544965000,-82.3996114000,39077
IN5250004,41.2224200000,-86.4130030000,18099
CA3310028,33.6177725000,-114.5882607000,06065
LA1105022,30.7649069000,-90.5117599000,22105
SD4600376,44.0535982000,-98.2756432000,46111
NC0291010,36.3338756000,-78.3955986000,37181
NY3401155,42.8972624000,-77.4214278000,36069
TX1050001,29.8942825000,-97.9810845000,48209
IN5274003,38.0147731000,-87.0363859000,18147
FL4131558,25.7571818000,-80.2967312000,12086
DE0000563,39.1134458000,-75.5418687000,10001
OR4100506,45.7201074000,-123.8940225000,41057
MN1650003,44.7371841000,-94.6169333000,27129
WI1130237,43.1683286000,-89.0667775000,55025
CO0130030,39.6300000000,-105.3199999000,08059
SC3910005,34.7242749000,-82.7812526000,45077
NJ1013001,40.7070446000,-74.9560032000,34019
NM3520608,32.4206736000,-104.2288375000,35015
WV3304407,38.6091964000,-81.4059186000,54087
MS0730003,34.4942683000,-89.0078418000,28145
NC0446040,36.3026555000,-76.7924532000,37091
PA7670062,39.7537146000,-76.5913571000,42133
NY2902839,40.7476654000,-73.6389038000,36059
IN5229002,40.2153151000,-86.0263746000,18057
LA1059001,31.6938210000,-92.1830997000,22059
OK1021301,36.6678426000,-96.3372309000,40113
IA7709053,41.7332684000,-93.6319131000,19153
NM3574125,35.8329083000,-105.4219756000,35047
NE3115716,41.8666341000,-103.6671662000,31157
OH8000314,40.2364486000,-83.3671432000,39159
TX2300012,32.7287472000,-94.9424379000,48459
MI0001700,46.0980066000,-88.3340242000,26071
GA1210010,33.5754008000,-84.5327038000,13121
FL3590202,28.7030519000,-81.3384011000,12117
CA3600306,34.5008311000,-117.1858759000,06071
UTAH25018,40.1302338000,-111.5785281000,49049
LA1019048,30.1907628000,-93.5812717000,22019
NE3109902,40.4777906000,-99.1259225000,31099
VA1121580,37.1298517000,-80.4089389000,51121
NY5903469,41.2709274000,-73.7776336000,36119
TX1630020,29.1399633000,-98.9053060000,48325
MA2151001,42.2036959000,-71.9104934000,25027
ID1090073,48.2765770000,-116.5534650000,16017
TX0700004,32.3114105000,-97.0149292000,48139
MS0690002,34.6917684000,-89.9773124000,28137
GA2570011,34.5945200000,-83.3557393000,13257
CA3410033,38.4943521000,-121.3198491000,06067
MS0410012,34.3764923000,-88.6817201000,28081
IL0670650,40.3592110000,-91.4345978000,17067
TX2050007,27.9789074000,-97.3986041000,48409
OR4100689,46.0891013000,-122.9359008000,41009
MT0000320,47.5288233000,-114.1015013000,30047
AR0000096,36.4078388000,-90.5798336000,05021
AR0000450,34.7848162000,-91.4584630000,05117
VA5780600,36.6987493000,-78.9013987000,51083
AR0000500,35.8303543000,-92.5579397000,05129
UTAH18017,40.6999925000,-112.0118669000,49035
NY1101754,42.6011813000,-76.1804843000,36023
WA5341650,47.3661299000,-122.1123384000,53033
FL2021356,30.3848991000,-84.2291968000,12073
KS2004901,37.4703117000,-96.2636066000,20049
CA5410009,35.9685648000,-119.2917785000,06107
TX1920001,31.1915437000,-101.4603945000,48383
KY0920332,37.4511591000,-86.9091596000,21183
TX2490002,33.0787326000,-97.5653027000,48497
LA1017014,32.4429323000,-93.9729615000,22017
AZ0413052,34.4525009000,-112.4529878000,04025
KS2020702,37.8811472000,-95.7333175000,20207
NC0474030,35.8071028000,-77.3788558000,37147
NC0120020,35.2017549000,-83.8240667000,37039
RI1000040,41.5150037000,-71.7003003000,44009
KY0980120,37.3039970000,-82.3509794000,21195
TX2080001,32.7200000000,-100.9200000000,48415
IN5271011,41.7003231000,-86.5094620000,18141
MO1024482,39.3869442000,-94.5810659000,29047
OK1021512,36.4143538000,-95.5827334000,40131
AZ0411066,33.0314508000,-111.3873431000,04021
PA4140118,40.9133943000,-77.7783348000,42027
NC0136015,35.2429175000,-81.0372970000,37071
TX0820012,29.0552433000,-99.0103089000,48163
MI0005530,42.8672048000,-84.9100792000,26067
OK2001001,34.1620385000,-97.4258551000,40019
LA1029002,31.7226647000,-91.5431761000,22029
MO5024622,37.8386508000,-94.5060655000,29217
UTAH07005,40.4332885000,-110.0298752000,49013
AL0000828,34.9289743000,-86.9738959000,01083
IN5228006,38.9892123000,-87.0822322000,18055
NY1600008,44.8486596000,-74.2948983000,36033
NY1900026,42.2173102000,-73.8645734000,36039
MO1010406,39.9747325000,-93.8010538000,29061
IN5276001,41.6347726000,-84.9994088000,18151
TX0150178,29.4924424000,-98.6105703000,48029
MS0770001,31.5392404000,-88.5281286000,28153
IL1890200,38.4417163000,-89.2742452000,17189
MT0000328,48.5066603000,-111.8561447000,30101
CA3110018,38.6575905000,-121.0564425000,06017
GA0570003,34.1280759000,-84.4487720000,13057
FL3590879,28.6820373000,-81.2628961000,12117
ME0091470,43.2319222000,-70.7525299000,23031
IA7707030,41.6393289000,-93.4498346000,19153
NV0000237,38.0692110000,-117.2305861000,32023
TN0000568,36.4442234000,-88.3344865000,47079
CA4710007,41.7281985000,-122.5278007000,06093
OK3002503,34.7400809000,-97.2222451000,40049
OR4100968,45.3415313000,-123.1878346000,41071
TX0570007,32.6619500000,-96.9043000000,48113
FL6530956,42.4980562000,-83.3608031000,26125
GA2610004,32.0340508000,-84.3926912000,13261
CA1910051,33.9537917000,-118.3520389000,06037
AZ0402014,31.3445471000,-109.5453447000,04003
WA5368550,48.1181460000,-123.4307413000,53009
CO0144001,40.2588686000,-103.6238367000,08087
MS0650008,32.0334880000,-89.5222911000,28129
VA1105900,36.7584219000,-83.0271115000,51105
CA1910243,37.3456227000,-121.8847222000,06085
AL0000097,33.1181748000,-87.1249954000,01007
AR0000241,34.3623149000,-92.8129462000,05059
IL0312490,41.6111456000,-87.6347683000,17031
CA4910014,38.3437823000,-122.7011951000,06097
CO0107610,40.0454736000,-105.2838511000,08013
MS0530020,33.4503998000,-88.8183872000,28105
IL1975600,41.4997384000,-88.0460894000,17197
OK3005104,35.7975986000,-95.2505173000,40101
NJ0232001,40.7972384000,-74.1063776000,34003
AR0000182,33.6289974000,-91.7909639000,05043
CO0126325,38.5458246000,-106.9253207000,08051
LA1009012,31.0346323000,-91.9756768000,22009
TX1400004,34.1834142000,-102.1346258000,48279
TN0000581,35.7453552000,-89.5297973000,47097
NY5001215,42.3278477000,-77.6611025000,36101
CA1510025,35.1321877000,-118.4489739000,06029
SD4600294,43.6032799000,-96.7172907000,46099
CA1510015,35.4700000000,-118.9700000000,06029
IL1090100,40.5561520000,-90.8659692000,17109
AR0000102,33.5845581000,-92.8343294000,05103
IL1170850,39.0793819000,-89.8077641000,17117
ND5300948,48.0705556000,-103.8369443000,38105
WV3302421,37.4328913000,-81.5845513000,54047
RI1858419,41.5564448000,-71.3646236000,44005
TX2090001,32.7234520000,-99.2973005000,48417
TX1011685,29.7484861000,-95.4699173000,48201
FL2161328,30.3467910000,-81.6418656000,12031
NV0000066,38.9412959000,-119.7496216000,32005
WV3303704,39.3962109000,-81.2013363000,54073
IL0630200,41.2878096000,-88.2856185000,17063
NM3525833,35.1125344000,-107.8826751000,35006
LA1025004,31.7721106000,-91.8215177000,22025
ME0091130,44.1499678000,-68.8765326000,23013
CA5610022,34.4480495000,-119.2428890000,06111
TX2140006,26.2695148000,-98.6472456000,48427
WI8040132,46.6732722000,-90.8949075000,55007
MS0410018,34.2137735000,-88.7686382000,28081
NC0454010,35.2626635000,-77.5816353000,37107
VA1169650,36.6228778000,-82.5620977000,51169
TX0140007,30.8532454000,-96.9769304000,48331
IL1055030,38.5375177000,-90.0653341000,17163
VT0005024,43.1636875000,-73.0723268000,50003
FL2450022,30.6696818000,-81.4625919000,12089
IN5243025,41.4278257000,-85.7524895000,18085
IL0630050,41.2269765000,-88.2647833000,17063
IN5231003,38.2370131000,-85.9858008000,18061
NH1612010,43.7551145000,-71.3965306000,33003
MS0060016,33.8534421000,-91.0278863000,28011
GA1170030,34.2073196000,-84.1401926000,13117
WA5364850,46.8259742000,-119.1752913000,53001
RI1592010,41.4711987000,-71.3171162000,44005
TX1010625,29.7508512000,-95.4122817000,48201
ID2290018,46.5787804000,-116.7059863000,16057
TX1890001,30.3094622000,-104.0206230000,48377
MO4010417,36.2361762000,-90.0556493000,29069
OH7005812,40.8018717000,-81.5706109000,39151
MA3149000,42.7139972000,-71.1656462000,25009
OK1011501,34.6377650000,-99.3340442000,40065
FL3641216,29.1700000000,-81.0000000000,12127
NV0000073,38.5246441000,-118.6245780000,32021
AR0000122,35.8161860000,-90.4342710000,05031
AR0000156,35.1512535000,-90.1772114000,05035
CA4510005,40.5441948000,-122.4617007000,06089
AZ0411036,33.0581063000,-112.0476423000,04021
KS2010312,39.2487605000,-94.9039424000,20103
IL0312520,41.6303321000,-87.6852323000,17031
WI1140057,43.4941611000,-88.5448237000,55027
VA5111450,36.9620944000,-78.1250000000,51111
TX1010681,29.6100000000,-95.4200000000,48201
IN5248004,40.1125430000,-85.5969195000,18095
TX1550037,31.4748925000,-96.9233257000,48309
LA1019091,30.4208828000,-91.1398658000,22033
IL0990650,41.3414120000,-89.0097160000,17099
OR4100106,43.6703995000,-121.5036360000,41017
ME0090719,45.2234034000,-67.5721648000,23029
PA2640018,41.5767552000,-75.2587871000,42127
LA1097025,30.3460331000,-92.1095669000,22097
OH0600412,40.3931033000,-84.3760612000,39011
SC3910004,34.6790356000,-82.8263615000,45077
TX1400005,34.0678644000,-102.5243624000,48279
IN5232004,39.7606013000,-86.5263879000,18063
KS2008720,39.0758335000,-95.3933077000,20087
MA4231000,42.0698312000,-70.8001028000,25023
CA4010006,35.4427511000,-120.8921254000,06079
IN5246015,41.3175401000,-86.8914110000,18091
IN5272002,38.6856140000,-85.7702451000,18143
CO0119510,39.7060984000,-105.6975041000,08019
IL0971500,42.3533550000,-88.0934145000,17097
WI1110113,43.6274794000,-89.7709579000,55021
GA1270025,31.1763619000,-81.5047772000,13127
IN5216003,39.3372722000,-85.4835810000,18031
OH1101212,40.1447753000,-84.1124406000,39109
TX1100003,33.4562070000,-102.4893574000,48219
MI0004020,42.1503177000,-84.0377230000,26161
SD4600062,43.6535920000,-97.7828482000,46061
NJ0221001,40.8814882000,-74.1131980000,34003
ID5320006,42.9360165000,-114.4058752000,16063
LA1067005,32.6909704000,-91.8717943000,22067
IA6000800,43.4271945000,-96.1758598000,19119
FL6411132,27.4962891000,-82.5700537000,12081
NE3100107,40.5900139000,-98.5061754000,31001
TN0000618,35.8681455000,-83.5618350000,47155
KS2003108,38.3939053000,-95.6030394000,20031
LA1067017,32.9681731000,-91.6476953000,22067
TX1810001,29.9999105000,-93.8146526000,48361
IN5226008,38.3553236000,-87.5675222000,18051
WY5680085,44.4279684000,-110.5884542000,56039
MS0700001,34.6709310000,-89.0264538000,28139
WY5600177,43.5335650000,-109.6304335000,56013
NC0114030,35.7965205000,-81.4306457000,37027
NM3531804,36.5547540000,-105.2636179000,35007
MO1010346,39.2708469000,-93.8343858000,29177
WI1110039,43.5391486000,-89.4626202000,55021
IN5223004,39.9675404000,-87.2775116000,18045
WA5331477,46.2307395000,-119.0903548000,53021
OH8302012,39.5297824000,-84.0866010000,39165
PA5260013,39.8467433000,-79.8997755000,42051
SD4600150,43.6230323000,-96.9425550000,46099
SC1310001,34.6976564000,-79.8833971000,45025
IL0770350,37.7183840000,-89.4859292000,17077
